"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-10-01 00:00","2016","10","01","00:00","14.1","","11.3","","83","","","M","","M","","","100.99","","","","","","NA"
"2016-10-01 01:00","2016","10","01","01:00","14.2","","10.9","","81","","","M","","M","","","100.98","","","","","","NA"
"2016-10-01 02:00","2016","10","01","02:00","13.8","","10.7","","82","","","M","","M","","","100.92","","","","","","NA"
"2016-10-01 03:00","2016","10","01","03:00","13.6","","10.8","","83","","","M","","M","","","100.86","","","","","","NA"
"2016-10-01 04:00","2016","10","01","04:00","13.8","","11.1","","84","","","M","","M","","","100.84","","","","","","NA"
"2016-10-01 05:00","2016","10","01","05:00","13.7","","10.9","","83","","","M","","M","","","100.82","","","","","","NA"
"2016-10-01 06:00","2016","10","01","06:00","13.8","","11.2","","84","","","M","","M","","","100.85","","","","","","NA"
"2016-10-01 07:00","2016","10","01","07:00","14.0","","10.9","","82","","","M","","M","","","100.86","","","","","","NA"
"2016-10-01 08:00","2016","10","01","08:00","14.0","","11.2","","83","","","M","","M","","","100.81","","","","","","NA"
"2016-10-01 09:00","2016","10","01","09:00","13.7","","11.7","","87","","","M","","M","","","100.80","","","","","","NA"
"2016-10-01 10:00","2016","10","01","10:00","13.6","","12.1","","91","","","M","","M","","","100.78","","","","","","NA"
"2016-10-01 11:00","2016","10","01","11:00","13.5","","12.2","","92","","","M","","M","","","100.72","","","","","","NA"
"2016-10-01 12:00","2016","10","01","12:00","14.0","","12.5","","91","","","M","","M","","","100.67","","","","","","NA"
"2016-10-01 13:00","2016","10","01","13:00","14.1","","12.6","","91","","","M","","M","","","100.58","","","","","","NA"
"2016-10-01 14:00","2016","10","01","14:00","14.5","","12.7","","89","","","M","","M","","","100.57","","","","","","NA"
"2016-10-01 15:00","2016","10","01","15:00","14.5","","12.9","","90","","","M","","M","","","100.52","","","","","","NA"
"2016-10-01 16:00","2016","10","01","16:00","14.6","","12.7","","89","","","M","","M","","","100.53","","","","","","NA"
"2016-10-01 17:00","2016","10","01","17:00","15.2","","13.1","","88","","","M","","M","","","100.48","","","","","","NA"
"2016-10-01 18:00","2016","10","01","18:00","16.1","","13.8","","86","","","M","","M","","","100.47","","","","","","NA"
"2016-10-01 19:00","2016","10","01","19:00","16.4","","13.6","","84","","","M","","M","","","100.43","","","","","","NA"
"2016-10-01 20:00","2016","10","01","20:00","16.4","","13.7","","84","","","M","","M","","","100.45","","","","","","NA"
"2016-10-01 21:00","2016","10","01","21:00","15.9","","13.8","","87","","","M","","M","","","100.41","","","","","","NA"
"2016-10-01 22:00","2016","10","01","22:00","15.7","","13.8","","88","","","M","","M","","","100.39","","","","","","NA"
"2016-10-01 23:00","2016","10","01","23:00","16.0","","14.1","","89","","","M","","M","","","100.35","","","","","","NA"
"2016-10-02 00:00","2016","10","02","00:00","15.8","","14.2","","90","","","M","","M","","","100.30","","","","","","NA"
"2016-10-02 01:00","2016","10","02","01:00","15.5","","14.1","","91","","","M","","M","","","100.30","","","","","","NA"
"2016-10-02 02:00","2016","10","02","02:00","15.5","","14.3","","93","","","M","","M","","","100.28","","","","","","NA"
"2016-10-02 03:00","2016","10","02","03:00","15.6","","14.4","","93","","","M","","M","","","100.22","","","","","","NA"
"2016-10-02 04:00","2016","10","02","04:00","15.8","","14.6","","93","","","M","","M","","","100.20","","","","","","NA"
"2016-10-02 05:00","2016","10","02","05:00","16.0","","14.7","","92","","","M","","M","","","100.21","","","","","","NA"
"2016-10-02 06:00","2016","10","02","06:00","16.0","","14.6","","91","","","M","","M","","","100.25","","","","","","NA"
"2016-10-02 07:00","2016","10","02","07:00","16.1","","14.5","","90","","","M","","M","","","100.26","","","","","","NA"
"2016-10-02 08:00","2016","10","02","08:00","16.6","","14.4","","87","","","M","","M","","","100.20","","","","","","NA"
"2016-10-02 09:00","2016","10","02","09:00","17.7","","13.5","","76","","","M","","M","","","100.17","","","","","","NA"
"2016-10-02 10:00","2016","10","02","10:00","18.9","","13.4","","71","","","M","","M","","","100.16","","","","","","NA"
"2016-10-02 11:00","2016","10","02","11:00","17.3","","14.5","","84","","","M","","M","","","100.23","","","","","","NA"
"2016-10-02 12:00","2016","10","02","12:00","16.2","","14.3","","88","","","M","","M","","","100.17","","","","","","NA"
"2016-10-02 13:00","2016","10","02","13:00","17.6","","14.2","","81","","","M","","M","","","100.11","","","","","","NA"
"2016-10-02 14:00","2016","10","02","14:00","18.0","","13.5","","75","","","M","","M","","","100.07","","","","","","NA"
"2016-10-02 15:00","2016","10","02","15:00","19.3","","14.3","","73","","","M","","M","","","100.02","","","","","","NA"
"2016-10-02 16:00","2016","10","02","16:00","18.0","","14.0","","77","","","M","","M","","","100.01","","","","","","NA"
"2016-10-02 17:00","2016","10","02","17:00","17.6","","14.5","","82","","","M","","M","","","100.06","","","","","","NA"
"2016-10-02 18:00","2016","10","02","18:00","17.4","","14.3","","82","","","M","","M","","","100.08","","","","","","NA"
"2016-10-02 19:00","2016","10","02","19:00","17.4","","14.5","","83","","","M","","M","","","100.10","","","","","","NA"
"2016-10-02 20:00","2016","10","02","20:00","16.2","","13.6","","85","","","M","","M","","","100.14","","","","","","NA"
"2016-10-02 21:00","2016","10","02","21:00","15.5","","13.6","","89","","","M","","M","","","100.15","","","","","","NA"
"2016-10-02 22:00","2016","10","02","22:00","15.3","","13.1","","87","","","M","","M","","","100.16","","","","","","NA"
"2016-10-02 23:00","2016","10","02","23:00","15.0","","13.0","","88","","","M","","M","","","100.17","","","","","","NA"
