"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-09-01 00:00","2017","09","01","00:00","12.1","","3.9","","57","","","M","","M","","","100.92","","","","","","NA"
"2017-09-01 01:00","2017","09","01","01:00","11.6","","5.0","","64","","","M","","M","","","100.94","","","","","","NA"
"2017-09-01 02:00","2017","09","01","02:00","11.4","","4.8","","64","","","M","","M","","","100.96","","","","","","NA"
"2017-09-01 03:00","2017","09","01","03:00","10.5","","4.6","","67","","","M","","M","","","100.98","","","","","","NA"
"2017-09-01 04:00","2017","09","01","04:00","10.1","","4.4","","67","","","M","","M","","","101.02","","","","","","NA"
"2017-09-01 05:00","2017","09","01","05:00","9.8","","4.4","","69","","","M","","M","","","101.04","","","","","","NA"
"2017-09-01 06:00","2017","09","01","06:00","9.6","","4.5","","70","","","M","","M","","","101.06","","","","","","NA"
"2017-09-01 07:00","2017","09","01","07:00","10.6","","4.6","","67","","","M","","M","","","101.12","","","","","","NA"
"2017-09-01 08:00","2017","09","01","08:00","12.1","","4.6","","60","","","M","","M","","","101.14","","","","","","NA"
"2017-09-01 09:00","2017","09","01","09:00","13.3","","2.8","","49","","","M","","M","","","101.19","","","","","","NA"
"2017-09-01 10:00","2017","09","01","10:00","14.3","","2.4","","44","","","M","","M","","","101.16","","","","","","NA"
"2017-09-01 11:00","2017","09","01","11:00","14.8","","4.2","","49","","","M","","M","","","101.12","","","","","","NA"
"2017-09-01 12:00","2017","09","01","12:00","16.1","","3.4","","43","","","M","","M","","","101.05","","","","","","NA"
"2017-09-01 13:00","2017","09","01","13:00","17.2","","3.2","","39","","","M","","M","","","101.00","","","","","","NA"
"2017-09-01 14:00","2017","09","01","14:00","16.2","","4.7","","46","","","M","","M","","","100.99","","","","","","NA"
"2017-09-01 15:00","2017","09","01","15:00","16.3","","6.2","","51","","","M","","M","","","100.94","","","","","","NA"
"2017-09-01 16:00","2017","09","01","16:00","16.1","","6.0","","51","","","M","","M","","","100.88","","","","","","NA"
