"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-02-01 00:00","2018","02","01","00:00","1.8","","-2.6","","72","","","M","","M","","","99.24","","","","","","NA"
"2018-02-01 01:00","2018","02","01","01:00","1.4","","-3.6","","69","","","M","","M","","","99.21","","","","","","NA"
"2018-02-01 02:00","2018","02","01","02:00","1.5","","-3.3","","70","","","M","","M","","","99.24","","","","","","NA"
"2018-02-01 03:00","2018","02","01","03:00","1.4","","-2.7","","74","","","M","","M","","","99.26","","","","","","NA"
"2018-02-01 04:00","2018","02","01","04:00","1.1","","-3.5","","72","","","M","","M","","","99.23","","","","","","NA"
"2018-02-01 05:00","2018","02","01","05:00","1.1","","-2.5","","77","","","M","","M","","","99.25","","","","","","NA"
"2018-02-01 06:00","2018","02","01","06:00","1.4","","-2.3","","76","","","M","","M","","","99.22","","","","","","NA"
"2018-02-01 07:00","2018","02","01","07:00","1.5","","-2.1","","76","","","M","","M","","","99.21","","","","","","NA"
"2018-02-01 08:00","2018","02","01","08:00","1.2","","-2.4","","77","","","M","","M","","","99.18","","","","","","NA"
"2018-02-01 09:00","2018","02","01","09:00","1.7","","-2.7","","72","","","M","","M","","","99.23","","","","","","NA"
"2018-02-01 10:00","2018","02","01","10:00","3.5","","-3.2","","62","","","M","","M","","","99.19","","","","","","NA"
"2018-02-01 11:00","2018","02","01","11:00","4.1","","-2.4","","63","","","M","","M","","","99.18","","","","","","NA"
"2018-02-01 12:00","2018","02","01","12:00","5.3","","-3.5","","53","","","M","","M","","","99.16","","","","","","NA"
"2018-02-01 13:00","2018","02","01","13:00","4.8","","-4.9","","49","","","M","","M","","","99.17","","","","","","NA"
"2018-02-01 14:00","2018","02","01","14:00","3.2","","-4.3","","58","","","M","","M","","","99.23","","","","","","NA"
"2018-02-01 15:00","2018","02","01","15:00","0.8","","-4.9","","65","","","M","","M","","","99.35","","","","","","NA"
"2018-02-01 16:00","2018","02","01","16:00","-1.2","","-6.5","","68","","","M","","M","","","99.53","","","","","","NA"
"2018-02-01 17:00","2018","02","01","17:00","-2.4","","-9.8","","57","","","M","","M","","","99.65","","","","","","NA"
"2018-02-01 18:00","2018","02","01","18:00","-4.2","","-12.0","","54","","","M","","M","","","99.82","","","","","","NA"
