"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-10-01 00:00","2017","10","01","00:00","8.8","","4.0","","72","","","M","","M","","","101.60","","","","","","NA"
"2017-10-01 01:00","2017","10","01","01:00","8.9","","3.9","","71","","","M","","M","","","101.60","","","","","","NA"
"2017-10-01 02:00","2017","10","01","02:00","7.7","","3.3","","74","","","M","","M","","","101.56","","","","","","NA"
"2017-10-01 03:00","2017","10","01","03:00","7.9","","4.0","","77","","","M","","M","","","101.55","","","","","","NA"
"2017-10-01 04:00","2017","10","01","04:00","7.0","","3.5","","78","","","M","","M","","","101.58","","","","","","NA"
"2017-10-01 05:00","2017","10","01","05:00","6.4","","3.8","","84","","","M","","M","","","101.58","","","","","","NA"
"2017-10-01 06:00","2017","10","01","06:00","6.4","","3.9","","84","","","M","","M","","","101.56","","","","","","NA"
"2017-10-01 07:00","2017","10","01","07:00","7.1","","3.8","","79","","","M","","M","","","101.63","","","","","","NA"
"2017-10-01 08:00","2017","10","01","08:00","10.6","","3.5","","61","","","M","","M","","","101.66","","","","","","NA"
"2017-10-01 09:00","2017","10","01","09:00","12.4","","5.0","","61","","","M","","M","","","101.66","","","","","","NA"
"2017-10-01 10:00","2017","10","01","10:00","14.1","","5.4","","56","","","M","","M","","","101.66","","","","","","NA"
"2017-10-01 11:00","2017","10","01","11:00","14.7","","3.8","","48","","","M","","M","","","101.60","","","","","","NA"
"2017-10-01 12:00","2017","10","01","12:00","15.0","","3.1","","45","","","M","","M","","","101.56","","","","","","NA"
"2017-10-01 13:00","2017","10","01","13:00","16.0","","3.5","","43","","","M","","M","","","101.48","","","","","","NA"
"2017-10-01 14:00","2017","10","01","14:00","16.5","","3.3","","41","","","M","","M","","","101.39","","","","","","NA"
"2017-10-01 15:00","2017","10","01","15:00","16.1","","2.9","","41","","","M","","M","","","101.31","","","","","","NA"
"2017-10-01 16:00","2017","10","01","16:00","16.0","","3.4","","43","","","M","","M","","","101.26","","","","","","NA"
"2017-10-01 17:00","2017","10","01","17:00","15.8","","5.0","","49","","","M","","M","","","101.24","","","","","","NA"
"2017-10-01 18:00","2017","10","01","18:00","14.9","","5.3","","53","","","M","","M","","","101.23","","","","","","NA"
