"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-11-01 00:00","2016","11","01","00:00","7.6","","1.6","","66","","","M","","M","","","100.73","","","","","","NA"
"2016-11-01 01:00","2016","11","01","01:00","7.4","","1.9","","68","","","M","","M","","","100.68","","","","","","NA"
"2016-11-01 02:00","2016","11","01","02:00","8.1","","3.0","","70","","","M","","M","","","100.67","","","","","","NA"
"2016-11-01 03:00","2016","11","01","03:00","7.4","","3.4","","76","","","M","","M","","","100.66","","","","","","NA"
"2016-11-01 04:00","2016","11","01","04:00","7.6","","3.8","","77","","","M","","M","","","100.55","","","","","","NA"
"2016-11-01 05:00","2016","11","01","05:00","7.6","","4.7","","82","","","M","","M","","","100.51","","","","","","NA"
"2016-11-01 06:00","2016","11","01","06:00","8.4","","4.9","","79","","","M","","M","","","100.49","","","","","","NA"
"2016-11-01 07:00","2016","11","01","07:00","8.6","","5.2","","79","","","M","","M","","","100.45","","","","","","NA"
"2016-11-01 08:00","2016","11","01","08:00","10.3","","5.4","","72","","","M","","M","","","100.47","","","","","","NA"
"2016-11-01 09:00","2016","11","01","09:00","11.0","","5.2","","68","","","M","","M","","","100.43","","","","","","NA"
"2016-11-01 10:00","2016","11","01","10:00","11.9","","5.3","","64","","","M","","M","","","100.43","","","","","","NA"
"2016-11-01 11:00","2016","11","01","11:00","11.5","","5.7","","67","","","M","","M","","","100.33","","","","","","NA"
"2016-11-01 12:00","2016","11","01","12:00","12.4","","6.3","","66","","","M","","M","","","100.27","","","","","","NA"
"2016-11-01 13:00","2016","11","01","13:00","13.1","","7.4","","69","","","M","","M","","","100.18","","","","","","NA"
"2016-11-01 14:00","2016","11","01","14:00","14.2","","8.6","","69","","","M","","M","","","100.14","","","","","","NA"
"2016-11-01 15:00","2016","11","01","15:00","15.1","","9.4","","68","","","M","","M","","","100.08","","","","","","NA"
"2016-11-01 16:00","2016","11","01","16:00","14.6","","9.5","","72","","","M","","M","","","100.08","","","","","","NA"
"2016-11-01 17:00","2016","11","01","17:00","14.8","","10.5","","76","","","M","","M","","","100.07","","","","","","NA"
"2016-11-01 18:00","2016","11","01","18:00","16.8","","12.6","","76","","","M","","M","","","100.12","","","","","","NA"
"2016-11-01 19:00","2016","11","01","19:00","16.8","","12.7","","77","","","M","","M","","","100.16","","","","","","NA"
"2016-11-01 20:00","2016","11","01","20:00","16.2","","12.9","","81","","","M","","M","","","100.17","","","","","","NA"
"2016-11-01 21:00","2016","11","01","21:00","16.4","","13.0","","80","","","M","","M","","","100.20","","","","","","NA"
"2016-11-01 22:00","2016","11","01","22:00","16.2","","13.1","","82","","","M","","M","","","100.24","","","","","","NA"
"2016-11-01 23:00","2016","11","01","23:00","15.7","","13.1","","85","","","M","","M","","","100.29","","","","","","NA"
"2016-11-02 00:00","2016","11","02","00:00","14.9","","13.2","","90","","","M","","M","","","100.32","","","","","","NA"
"2016-11-02 01:00","2016","11","02","01:00","15.0","","12.9","","88","","","M","","M","","","100.37","","","","","","NA"
"2016-11-02 02:00","2016","11","02","02:00","16.1","","13.3","","83","","","M","","M","","","100.42","","","","","","NA"
"2016-11-02 03:00","2016","11","02","03:00","15.1","","12.9","","87","","","M","","M","","","100.46","","","","","","NA"
"2016-11-02 04:00","2016","11","02","04:00","15.7","","13.1","","84","","","M","","M","","","100.50","","","","","","NA"
"2016-11-02 05:00","2016","11","02","05:00","15.0","","12.9","","88","","","M","","M","","","100.56","","","","","","NA"
"2016-11-02 06:00","2016","11","02","06:00","13.6","","11.9","","89","","","M","","M","","","100.62","","","","","","NA"
"2016-11-02 07:00","2016","11","02","07:00","14.1","","12.5","","91","","","M","","M","","","100.68","","","","","","NA"
"2016-11-02 08:00","2016","11","02","08:00","15.7","","13.1","","85","","","M","","M","","","100.78","","","","","","NA"
"2016-11-02 09:00","2016","11","02","09:00","16.4","","12.8","","80","","","M","","M","","","100.77","","","","","","NA"
"2016-11-02 10:00","2016","11","02","10:00","16.9","","11.7","","72","","","M","","M","","","100.72","","","","","","NA"
"2016-11-02 11:00","2016","11","02","11:00","17.0","","10.9","","67","","","M","","M","","","100.81","","","","","","NA"
"2016-11-02 12:00","2016","11","02","12:00","18.0","","10.4","","61","","","M","","M","","","100.75","","","","","","NA"
"2016-11-02 13:00","2016","11","02","13:00","18.9","","8.6","","51","","","M","","M","","","100.69","","","","","","NA"
"2016-11-02 14:00","2016","11","02","14:00","18.1","","10.3","","60","","","M","","M","","","100.67","","","","","","NA"
"2016-11-02 15:00","2016","11","02","15:00","17.5","","11.0","","66","","","M","","M","","","100.69","","","","","","NA"
"2016-11-02 16:00","2016","11","02","16:00","14.6","","12.8","","89","","","M","","M","","","100.65","","","","","","NA"
"2016-11-02 17:00","2016","11","02","17:00","14.2","","12.1","","87","","","M","","M","","","100.66","","","","","","NA"
"2016-11-02 18:00","2016","11","02","18:00","13.8","","12.1","","90","","","M","","M","","","100.74","","","","","","NA"
"2016-11-02 19:00","2016","11","02","19:00","12.9","","11.4","","91","","","M","","M","","","100.63","","","","","","NA"
"2016-11-02 20:00","2016","11","02","20:00","13.3","","12.0","","92","","","M","","M","","","100.64","","","","","","NA"
"2016-11-02 21:00","2016","11","02","21:00","13.4","","11.7","","90","","","M","","M","","","100.61","","","","","","NA"
"2016-11-02 22:00","2016","11","02","22:00","13.2","","11.8","","91","","","M","","M","","","100.59","","","","","","NA"
"2016-11-02 23:00","2016","11","02","23:00","13.0","","11.8","","92","","","M","","M","","","100.51","","","","","","NA"
"2016-11-03 00:00","2016","11","03","00:00","12.8","","11.1","","89","","","M","","M","","","100.45","","","","","","NA"
"2016-11-03 01:00","2016","11","03","01:00","13.2","","11.5","","90","","","M","","M","","","100.34","","","","","","NA"
"2016-11-03 02:00","2016","11","03","02:00","13.2","","11.7","","90","","","M","","M","","","100.29","","","","","","NA"
"2016-11-03 03:00","2016","11","03","03:00","12.8","","11.5","","92","","","M","","M","","","100.20","","","","","","NA"
"2016-11-03 04:00","2016","11","03","04:00","11.1","","9.6","","90","","","M","","M","","","100.21","","","","","","NA"
"2016-11-03 05:00","2016","11","03","05:00","10.6","","9.4","","92","","","M","","M","","","100.23","","","","","","NA"
"2016-11-03 06:00","2016","11","03","06:00","10.4","","9.0","","91","","","M","","M","","","100.23","","","","","","NA"
"2016-11-03 07:00","2016","11","03","07:00","10.0","","8.5","","90","","","M","","M","","","100.17","","","","","","NA"
"2016-11-03 08:00","2016","11","03","08:00","9.6","","7.9","","90","","","M","","M","","","100.23","","","","","","NA"
"2016-11-03 09:00","2016","11","03","09:00","9.8","","7.2","","84","","","M","","M","","","100.36","","","","","","NA"
