"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 00:00","2017","05","01","00:00","4.9","","3.5","","91","","","M","","M","","","99.84","","","","","","NA"
"2017-05-01 01:00","2017","05","01","01:00","5.0","","4.0","","93","","","M","","M","","","99.67","","","","","","NA"
"2017-05-01 02:00","2017","05","01","02:00","5.7","","4.6","","93","","","M","","M","","","99.54","","","","","","NA"
"2017-05-01 03:00","2017","05","01","03:00","6.2","","5.0","","92","","","M","","M","","","99.58","","","","","","NA"
"2017-05-01 04:00","2017","05","01","04:00","6.2","","5.3","","94","","","M","","M","","","99.45","","","","","","NA"
"2017-05-01 05:00","2017","05","01","05:00","6.5","","5.7","","95","","","M","","M","","","99.39","","","","","","NA"
"2017-05-01 06:00","2017","05","01","06:00","6.6","","5.9","","95","","","M","","M","","","99.38","","","","","","NA"
"2017-05-01 07:00","2017","05","01","07:00","6.8","","6.1","","96","","","M","","M","","","99.39","","","","","","NA"
"2017-05-01 08:00","2017","05","01","08:00","7.3","","6.4","","94","","","M","","M","","","99.41","","","","","","NA"
"2017-05-01 09:00","2017","05","01","09:00","8.0","","6.7","","92","","","M","","M","","","99.31","","","","","","NA"
"2017-05-01 10:00","2017","05","01","10:00","8.2","","6.9","","92","","","M","","M","","","99.18","","","","","","NA"
"2017-05-01 11:00","2017","05","01","11:00","7.6","","6.6","","93","","","M","","M","","","99.13","","","","","","NA"
"2017-05-01 12:00","2017","05","01","12:00","8.1","","7.1","","94","","","M","","M","","","98.98","","","","","","NA"
"2017-05-01 13:00","2017","05","01","13:00","8.6","","7.6","","94","","","M","","M","","","98.77","","","","","","NA"
"2017-05-01 14:00","2017","05","01","14:00","10.2","","9.2","","94","","","M","","M","","","98.78","","","","","","NA"
"2017-05-01 15:00","2017","05","01","15:00","10.6","","9.6","","94","","","M","","M","","","98.65","","","","","","NA"
"2017-05-01 16:00","2017","05","01","16:00","10.8","","9.9","","94","","","M","","M","","","98.49","","","","","","NA"
"2017-05-01 17:00","2017","05","01","17:00","12.6","","11.6","","94","","","M","","M","","","98.40","","","","","","NA"
"2017-05-01 18:00","2017","05","01","18:00","12.9","","11.2","","89","","","M","","M","","","98.42","","","","","","NA"
"2017-05-01 19:00","2017","05","01","19:00","12.9","","11.3","","90","","","M","","M","","","98.38","","","","","","NA"
"2017-05-01 20:00","2017","05","01","20:00","12.6","","10.9","","90","","","M","","M","","","98.41","","","","","","NA"
"2017-05-01 21:00","2017","05","01","21:00","14.0","","9.8","","76","","","M","","M","","","98.51","","","","","","NA"
"2017-05-01 22:00","2017","05","01","22:00","11.9","","9.1","","83","","","M","","M","","","98.52","","","","","","NA"
"2017-05-01 23:00","2017","05","01","23:00","11.7","","8.7","","82","","","M","","M","","","98.55","","","","","","NA"
"2017-05-02 00:00","2017","05","02","00:00","11.1","","8.0","","81","","","M","","M","","","98.59","","","","","","NA"
"2017-05-02 01:00","2017","05","02","01:00","10.3","","6.8","","79","","","M","","M","","","98.61","","","","","","NA"
"2017-05-02 02:00","2017","05","02","02:00","10.7","","6.4","","75","","","M","","M","","","98.64","","","","","","NA"
"2017-05-02 03:00","2017","05","02","03:00","9.7","","5.9","","77","","","M","","M","","","98.63","","","","","","NA"
"2017-05-02 04:00","2017","05","02","04:00","9.4","","6.3","","81","","","M","","M","","","98.65","","","","","","NA"
"2017-05-02 05:00","2017","05","02","05:00","9.3","","6.0","","80","","","M","","M","","","98.65","","","","","","NA"
"2017-05-02 06:00","2017","05","02","06:00","9.5","","6.0","","79","","","M","","M","","","98.63","","","","","","NA"
"2017-05-02 07:00","2017","05","02","07:00","9.7","","6.0","","78","","","M","","M","","","98.61","","","","","","NA"
"2017-05-02 08:00","2017","05","02","08:00","9.8","","5.8","","76","","","M","","M","","","98.60","","","","","","NA"
"2017-05-02 09:00","2017","05","02","09:00","9.4","","6.9","","85","","","M","","M","","","98.58","","","","","","NA"
"2017-05-02 10:00","2017","05","02","10:00","9.0","","7.0","","87","","","M","","M","","","98.55","","","","","","NA"
"2017-05-02 11:00","2017","05","02","11:00","9.3","","6.6","","84","","","M","","M","","","98.51","","","","","","NA"
"2017-05-02 12:00","2017","05","02","12:00","9.3","","5.1","","75","","","M","","M","","","98.52","","","","","","NA"
"2017-05-02 13:00","2017","05","02","13:00","10.0","","4.8","","70","","","M","","M","","","98.50","","","","","","NA"
"2017-05-02 14:00","2017","05","02","14:00","9.4","","4.4","","71","","","M","","M","","","98.61","","","","","","NA"
"2017-05-02 15:00","2017","05","02","15:00","10.1","","3.7","","64","","","M","","M","","","98.71","","","","","","NA"
"2017-05-02 16:00","2017","05","02","16:00","9.8","","4.2","","68","","","M","","M","","","98.78","","","","","","NA"
"2017-05-02 17:00","2017","05","02","17:00","9.0","","4.9","","75","","","M","","M","","","98.91","","","","","","NA"
"2017-05-02 18:00","2017","05","02","18:00","9.5","","4.8","","72","","","M","","M","","","98.94","","","","","","NA"
"2017-05-02 19:00","2017","05","02","19:00","9.7","","4.6","","70","","","M","","M","","","99.00","","","","","","NA"
"2017-05-02 20:00","2017","05","02","20:00","9.4","","4.0","","69","","","M","","M","","","99.10","","","","","","NA"
"2017-05-02 21:00","2017","05","02","21:00","8.9","","3.5","","69","","","M","","M","","","99.22","","","","","","NA"
"2017-05-02 22:00","2017","05","02","22:00","7.9","","1.8","","65","","","M","","M","","","99.29","","","","","","NA"
"2017-05-02 23:00","2017","05","02","23:00","7.3","","1.8","","68","","","M","","M","","","99.33","","","","","","NA"
"2017-05-03 00:00","2017","05","03","00:00","7.3","","2.3","","71","","","M","","M","","","99.39","","","","","","NA"
"2017-05-03 01:00","2017","05","03","01:00","7.0","","2.8","","74","","","M","","M","","","99.46","","","","","","NA"
"2017-05-03 02:00","2017","05","03","02:00","6.0","","0.6","","68","","","M","","M","","","99.57","","","","","","NA"
"2017-05-03 03:00","2017","05","03","03:00","5.4","","-0.5","","66","","","M","","M","","","99.70","","","","","","NA"
"2017-05-03 04:00","2017","05","03","04:00","5.2","","0.7","","73","","","M","","M","","","99.83","","","","","","NA"
"2017-05-03 05:00","2017","05","03","05:00","5.6","","-0.4","","65","","","M","","M","","","99.93","","","","","","NA"
"2017-05-03 06:00","2017","05","03","06:00","5.1","","-0.8","","66","","","M","","M","","","100.05","","","","","","NA"
"2017-05-03 07:00","2017","05","03","07:00","5.9","","-0.5","","63","","","M","","M","","","100.16","","","","","","NA"
"2017-05-03 08:00","2017","05","03","08:00","6.8","","-1.0","","57","","","M","","M","","","100.26","","","","","","NA"
"2017-05-03 09:00","2017","05","03","09:00","8.2","","-0.8","","53","","","M","","M","","","100.35","","","","","","NA"
"2017-05-03 10:00","2017","05","03","10:00","10.3","","0.3","","50","","","M","","M","","","100.48","","","","","","NA"
"2017-05-03 11:00","2017","05","03","11:00","12.3","","-0.3","","42","","","M","","M","","","100.57","","","","","","NA"
"2017-05-03 12:00","2017","05","03","12:00","13.0","","-0.4","","40","","","M","","M","","","100.60","","","","","","NA"
"2017-05-03 13:00","2017","05","03","13:00","14.1","","-1.5","","34","","","M","","M","","","100.60","","","","","","NA"
"2017-05-03 14:00","2017","05","03","14:00","14.2","","-4.4","","27","","","M","","M","","","100.61","","","","","","NA"
"2017-05-03 15:00","2017","05","03","15:00","15.4","","-2.2","","30","","","M","","M","","","100.57","","","","","","NA"
"2017-05-03 16:00","2017","05","03","16:00","14.8","","-4.9","","25","","","M","","M","","","100.56","","","","","","NA"
"2017-05-03 17:00","2017","05","03","17:00","14.1","","-5.8","","25","","","M","","M","","","100.59","","","","","","NA"
"2017-05-03 18:00","2017","05","03","18:00","13.5","","-4.4","","29","","","M","","M","","","100.63","","","","","","NA"
"2017-05-03 19:00","2017","05","03","19:00","12.4","","-11.0","","18","","","M","","M","","","100.75","","","","","","NA"
"2017-05-03 20:00","2017","05","03","20:00","10.9","","-6.8","","28","","","M","","M","","","100.85","","","","","","NA"
"2017-05-03 21:00","2017","05","03","21:00","11.3","","-6.7","","28","","","M","","M","","","100.88","","","","","","NA"
"2017-05-03 22:00","2017","05","03","22:00","10.4","","-6.7","","29","","","M","","M","","","100.89","","","","","","NA"
"2017-05-03 23:00","2017","05","03","23:00","10.0","","-7.7","","28","","","M","","M","","","100.90","","","","","","NA"
"2017-05-04 00:00","2017","05","04","00:00","9.0","","-8.0","","29","","","M","","M","","","100.94","","","","","","NA"
"2017-05-04 01:00","2017","05","04","01:00","8.8","","-8.2","","29","","","M","","M","","","100.82","","","","","","NA"
"2017-05-04 02:00","2017","05","04","02:00","8.6","","-7.7","","31","","","M","","M","","","100.77","","","","","","NA"
"2017-05-04 03:00","2017","05","04","03:00","7.9","","-6.1","","36","","","M","","M","","","100.78","","","","","","NA"
"2017-05-04 04:00","2017","05","04","04:00","7.6","","-5.8","","38","","","M","","M","","","100.80","","","","","","NA"
"2017-05-04 05:00","2017","05","04","05:00","7.5","","-6.4","","36","","","M","","M","","","100.81","","","","","","NA"
"2017-05-04 06:00","2017","05","04","06:00","7.5","","-5.0","","41","","","M","","M","","","100.81","","","","","","NA"
"2017-05-04 07:00","2017","05","04","07:00","8.4","","-4.3","","40","","","M","","M","","","100.82","","","","","","NA"
"2017-05-04 08:00","2017","05","04","08:00","8.4","","0.0","","56","","","M","","M","","","100.82","","","","","","NA"
"2017-05-04 09:00","2017","05","04","09:00","8.7","","1.2","","59","","","M","","M","","","100.76","","","","","","NA"
"2017-05-04 10:00","2017","05","04","10:00","9.7","","0.6","","53","","","M","","M","","","100.66","","","","","","NA"
"2017-05-04 11:00","2017","05","04","11:00","9.6","","1.3","","56","","","M","","M","","","100.63","","","","","","NA"
"2017-05-04 12:00","2017","05","04","12:00","10.4","","2.0","","56","","","M","","M","","","100.59","","","","","","NA"
"2017-05-04 13:00","2017","05","04","13:00","9.2","","3.4","","67","","","M","","M","","","100.55","","","","","","NA"
"2017-05-04 14:00","2017","05","04","14:00","7.0","","3.9","","81","","","M","","M","","","100.50","","","","","","NA"
"2017-05-04 15:00","2017","05","04","15:00","6.8","","4.9","","87","","","M","","M","","","100.40","","","","","","NA"
